file_name,transcription
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_77/040200_77.wav,pin
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_78/040200_78.wav,nut pin
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_79/040200_79.wav,pin nut
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_8/040200_8.wav,i want that
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_80/040200_80.wav,nut pin bug
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_81/040200_81.wav,key leaf
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_82/040200_82.wav,key bug
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_83/040200_83.wav,spider candy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_84/040200_84.wav,pig bell
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_85/040200_85.wav,pig egg
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_86/040200_86.wav,egg
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_87/040200_87.wav,not this not this not this not this not this not this
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_88/040200_88.wav,pig bug egg
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_89/040200_89.wav,a whale
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_9/040200_9.wav,i dont know
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_90/040200_90.wav,thats a big whale
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_91/040200_91.wav,two walruses
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_92/040200_92.wav,go outside
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_93/040200_93.wav,hamster
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_94/040200_94.wav,i dont know what is a hamster
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_95/040200_95.wav,how much
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_96/040200_96.wav,how much cheerios are yyy in his mouth
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_97/040200_97.wav,nineteen
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_98/040200_98.wav,hes gonna get stuck
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040200_99/040200_99.wav,mommy come back in
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_1/040207_1.wav,penguins
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_10/040207_10.wav,flip
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_100/040207_100.wav,draw
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_101/040207_101.wav,pencils and crayons
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_102/040207_102.wav,pencils and crayons
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_103/040207_103.wav,crayons
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_104/040207_104.wav,crayons
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_105/040207_105.wav,a crane
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_106/040207_106.wav,yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_107/040207_107.wav,i yyy but i dont know
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_108/040207_108.wav,a fridge
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_11/040207_11.wav,pretend pancakes
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_12/040207_12.wav,a flipper
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_13/040207_13.wav,a flipper
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_14/040207_14.wav,my dad uses it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_15/040207_15.wav,yeah flip
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_16/040207_16.wav,blue
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_17/040207_17.wav,flip
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_18/040207_18.wav,i want to flip
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_19/040207_19.wav,cutting it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_2/040207_2.wav,penguins
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_20/040207_20.wav,i want to flip
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_21/040207_21.wav,i want to flip
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_22/040207_22.wav,where is it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_23/040207_23.wav,i want to flip
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_24/040207_24.wav,i want to flip it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_25/040207_25.wav,cut it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_26/040207_26.wav,us can make it again
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_27/040207_27.wav,stick it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_28/040207_28.wav,ready
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_29/040207_29.wav,now you catch it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_3/040207_3.wav,penguins
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_30/040207_30.wav,i want to flip it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_31/040207_31.wav,what this does
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_32/040207_32.wav,a purple pop
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_33/040207_33.wav,yyy slide
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_34/040207_34.wav,yyy do again
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_35/040207_35.wav,a store
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_36/040207_36.wav,whats this
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_37/040207_37.wav,sticks
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_38/040207_38.wav,hey where is the popper
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_39/040207_39.wav,spoons
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_4/040207_4.wav,penguins
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_40/040207_40.wav,i can get it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_41/040207_41.wav,i got it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_42/040207_42.wav,i got it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_43/040207_43.wav,okay
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_44/040207_44.wav,what this
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_45/040207_45.wav,swing
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_46/040207_46.wav,sled
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_47/040207_47.wav,a ski
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_48/040207_48.wav,a sled
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_49/040207_49.wav,i use this
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_5/040207_5.wav,it stuck to a picture
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_50/040207_50.wav,snow
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_51/040207_51.wav,i want to do a popper
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_52/040207_52.wav,ski
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_53/040207_53.wav,ski
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_54/040207_54.wav,a snail
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_55/040207_55.wav,i think theyre slimy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_56/040207_56.wav,where is it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_57/040207_57.wav,smoke
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_58/040207_58.wav,okay
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_59/040207_59.wav,plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_6/040207_6.wav,then it just fell
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_60/040207_60.wav,i eat in a bowl
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_61/040207_61.wav,a plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_62/040207_62.wav,with blocks
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_63/040207_63.wav,two blocks three blocks
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_64/040207_64.wav,one two three four five
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_65/040207_65.wav,i see a clock
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_66/040207_66.wav,me can get it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_67/040207_67.wav,a fly
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_68/040207_68.wav,bread
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_69/040207_69.wav,what slice means
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_7/040207_7.wav,i want watch it again
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_70/040207_70.wav,slice
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_71/040207_71.wav,my mommy only do it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_72/040207_72.wav,and my daddy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_73/040207_73.wav,a present
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_74/040207_74.wav,a bow on top
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_75/040207_75.wav,that is a pretty present
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_76/040207_76.wav,a train
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_77/040207_77.wav,train
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_78/040207_78.wav,i watch a real train yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_79/040207_79.wav,a winter
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_8/040207_8.wav,making a pancakes
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_80/040207_80.wav,a summer
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_81/040207_81.wav,um us went to the zoo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_82/040207_82.wav,i forget
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_83/040207_83.wav,because its a while
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_84/040207_84.wav,oh us went a boat and a bus
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_85/040207_85.wav,a ferry boat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_86/040207_86.wav,just took a ride in it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_87/040207_87.wav,yeah us went past a statue
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_88/040207_88.wav,liberty
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_89/040207_89.wav,no us is at new york
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_9/040207_9.wav,yyy  flip
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_90/040207_90.wav,um us do it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_91/040207_91.wav,well its a while ago
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_92/040207_92.wav,every day
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_93/040207_93.wav,yeah just to a hotel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_94/040207_94.wav,a water park
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_95/040207_95.wav,i saw these big pandas
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_96/040207_96.wav,they not they not real they just pretend
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_97/040207_97.wav,this big big big big dragon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_98/040207_98.wav,remember mom
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040207_99/040207_99.wav,yeah do yyy yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_1/040214_1.wav,i can stick it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_10/040214_10.wav,i can stick it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_11/040214_11.wav,your turn
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_12/040214_12.wav,way up there
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_13/040214_13.wav,cannot reach it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_14/040214_14.wav,santa claus
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_15/040214_15.wav,santa
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_16/040214_16.wav,um dragon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_17/040214_17.wav,yyy dragon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_18/040214_18.wav,where is it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_19/040214_19.wav,where is it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_2/040214_2.wav,high up
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_20/040214_20.wav,yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_21/040214_21.wav,um it green
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_22/040214_22.wav,okay
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_23/040214_23.wav,a dragon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_24/040214_24.wav,animal
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_25/040214_25.wav,a green animal
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_26/040214_26.wav,yeah but it big
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_27/040214_27.wav,like a frog but it really really big
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_28/040214_28.wav,a really big dragon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_29/040214_29.wav,its a dragon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_3/040214_3.wav,high up
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_30/040214_30.wav,and yyy gonna yyy be that too
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_31/040214_31.wav,dragon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_32/040214_32.wav,us can come back yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_33/040214_33.wav,wheres a door handle
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_34/040214_34.wav,okay i ready
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_35/040214_35.wav,its a b
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_36/040214_36.wav,yyy yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_37/040214_37.wav,yyy my name xxx
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_38/040214_38.wav,pen
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_39/040214_39.wav,what that do
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_4/040214_4.wav,i can stick it high up
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_40/040214_40.wav,you can push this
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_41/040214_41.wav,can you can push this
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_42/040214_42.wav,this one
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_43/040214_43.wav,green
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_44/040214_44.wav,can
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_45/040214_45.wav,tara i can push this
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_46/040214_46.wav,black
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_47/040214_47.wav,bye bye yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_48/040214_48.wav,a raccoon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_49/040214_49.wav,yyy see a real raccoon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_5/040214_5.wav,i can stick it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_50/040214_50.wav,yyy a real raccoon yyy yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_51/040214_51.wav,when us is at new york
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_52/040214_52.wav,new york
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_53/040214_53.wav,not at a farm but it yyy really really really far yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_54/040214_54.wav,not at a farm but it yyy really really really far yyy
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_55/040214_55.wav,yyy new york
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_56/040214_56.wav,a hotel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_57/040214_57.wav,i saw a yyy deer and a real raccoon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_58/040214_58.wav,no us not camping
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_59/040214_59.wav,really far
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_6/040214_6.wav,i can stick it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_60/040214_60.wav,when us yyy to new york stay at a hotel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_61/040214_61.wav,us was at hotel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_62/040214_62.wav,sit in a chair
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_63/040214_63.wav,is that is a raccoon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_64/040214_64.wav,wheres another
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_65/040214_65.wav,yyy but wheres an wheres another raccoon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_66/040214_66.wav,i saw the other raccoon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_67/040214_67.wav,lets watch this again
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_68/040214_68.wav,sitting
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_69/040214_69.wav,want eat hers dinner
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_7/040214_7.wav,i can stick it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_70/040214_70.wav,i dont like that raccoon
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_71/040214_71.wav,its bout two raccoons
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_72/040214_72.wav,yyy big girl
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_73/040214_73.wav,and and hers eat
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_74/040214_74.wav,and the raccoons want to eat hers lunch
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_75/040214_75.wav,he wanted to eat a lunch
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_76/040214_76.wav,a girl
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_77/040214_77.wav,the raccoon want to eat a lunch
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_78/040214_78.wav,the raccoon yyy on hers plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_79/040214_79.wav,the raccoon grab on yyy hers plate
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_8/040214_8.wav,stick it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_80/040214_80.wav,grab
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_81/040214_81.wav,grab
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/train/040214_9/040214_9.wav,i can stick it
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_231/040221_231.wav,pizza
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_232/040221_232.wav,eat pizza
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_233/040221_233.wav,i eat pizza
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_234/040221_234.wav,castle
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_235/040221_235.wav,sand castle
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_236/040221_236.wav,build a sand castle
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_237/040221_237.wav,photo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_238/040221_238.wav,a picture
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_239/040221_239.wav,take a photo photo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_240/040221_240.wav,take a photo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_241/040221_241.wav,we took yyy a photo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_242/040221_242.wav,we took a photo
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_243/040221_243.wav,apple
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_244/040221_244.wav,pick a apple
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_245/040221_245.wav,i pick a apple
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_246/040221_246.wav,a table
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_247/040221_247.wav,table
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_248/040221_248.wav,table
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_249/040221_249.wav,set the table
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_250/040221_250.wav,set set the table
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_251/040221_251.wav,we set the table
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_252/040221_252.wav,football
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_253/040221_253.wav,football
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_254/040221_254.wav,kick a football
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_255/040221_255.wav,i kick a football
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_256/040221_256.wav,waffle
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_257/040221_257.wav,eat a waffle
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_258/040221_258.wav,eat a waffle
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_259/040221_259.wav,i eat a waffle
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_260/040221_260.wav,fork
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_261/040221_261.wav,i eat a waffle
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_262/040221_262.wav,doctor
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_263/040221_263.wav,see a doctor
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_264/040221_264.wav,i see a doctor
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_265/040221_265.wav,i see a doctor
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_266/040221_266.wav,camel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_267/040221_267.wav,ride a camel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_268/040221_268.wav,camel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_269/040221_269.wav,oh yeah
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_270/040221_270.wav,camel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_271/040221_271.wav,camel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_272/040221_272.wav,i ride a camel
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_273/040221_273.wav,i can do it all by myself
C:/Users/Yasiru/Downloads/wav2vec2 datasets/output arranged/dev/040221_274/040221_274.wav,i can ride a camel
